Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Squad_Home,Age_Home,Foreigners_Home,Total Market Value_Home,Average Market Value_Home,Squad_Away,Age_Away,Foreigners_Away,Total Market Value_Away,Average Market Value_Away
E0,2010-10-24,Man City,Arsenal,0.0,3.0,A,0.0,1.0,A,M Clattenburg,9.0,12.0,6.0,8.0,11.0,10.0,6.0,7.0,2.0,4.0,1.0,0.0,2.5,3.2,2.9,2011,45,23.4,27,382530000.0,8500000.0,34,23.4,27,304380000.0,8950000.0
E0,2010-10-24,Stoke,Man United,1.0,2.0,A,0.0,1.0,A,A Marriner,6.0,12.0,2.0,5.0,6.0,13.0,5.0,6.0,2.0,2.0,0.0,0.0,5.5,3.75,1.67,2011,33,27.0,20,96400000.0,2920000.0,43,24.1,29,384150000.0,8930000.0
E0,2010-10-30,Arsenal,West Ham,1.0,0.0,H,0.0,0.0,D,M Jones,20.0,6.0,13.0,3.0,14.0,18.0,7.0,4.0,2.0,2.0,0.0,0.0,1.17,7.0,17.0,2011,34,23.4,27,304380000.0,8950000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-10-30,Blackburn,Chelsea,1.0,2.0,A,1.0,1.0,D,P Walton,13.0,16.0,6.0,9.0,12.0,14.0,4.0,5.0,2.0,2.0,0.0,0.0,7.5,4.33,1.44,2011,37,25.1,29,95100000.0,2570000.0,33,24.5,22,446150000.0,13520000.0
E0,2010-10-30,Everton,Stoke,1.0,0.0,H,0.0,0.0,D,L Probert,18.0,9.0,10.0,1.0,16.0,14.0,6.0,2.0,1.0,1.0,0.0,0.0,1.57,3.75,6.5,2011,32,23.9,21,178530000.0,5580000.0,33,27.0,20,96400000.0,2920000.0
E0,2010-10-30,Fulham,Wigan,2.0,0.0,H,2.0,0.0,H,A Marriner,15.0,8.0,9.0,3.0,7.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,1.91,3.4,4.2,2011,34,27.5,27,111950000.0,3290000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-10-30,Man United,Tottenham,2.0,0.0,H,1.0,0.0,H,M Clattenburg,18.0,11.0,10.0,5.0,12.0,10.0,1.0,4.0,0.0,3.0,0.0,0.0,1.57,4.0,6.0,2011,43,24.1,29,384150000.0,8930000.0,38,24.7,21,296000000.0,7790000.0
E0,2010-10-30,Wolves,Man City,2.0,1.0,H,1.0,1.0,D,M Dean,10.0,17.0,6.0,9.0,5.0,14.0,5.0,7.0,1.0,2.0,0.0,0.0,5.5,3.4,1.73,2011,42,23.7,23,76800000.0,1830000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-10-31,Aston Villa,Birmingham,0.0,0.0,D,0.0,0.0,D,H Webb,7.0,10.0,3.0,6.0,13.0,11.0,1.0,4.0,2.0,3.0,0.0,0.0,1.8,3.6,4.5,2011,39,25.1,20,207750000.0,5330000.0,34,25.8,18,102900000.0,3030000.0
E0,2010-10-31,Bolton,Liverpool,0.0,1.0,A,0.0,0.0,D,M Atkinson,14.0,10.0,10.0,4.0,15.0,13.0,1.0,4.0,2.0,2.0,0.0,0.0,3.4,3.25,2.2,2011,34,25.4,18,93400000.0,2750000.0,42,23.5,25,365500000.0,8700000.0
E0,2010-10-31,Newcastle,Sunderland,5.0,1.0,H,3.0,0.0,H,P Dowd,16.0,11.0,12.0,5.0,8.0,18.0,8.0,6.0,3.0,6.0,0.0,1.0,2.2,3.2,3.5,2011,38,23.7,17,95650000.0,2520000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-11-01,Blackpool,West Brom,2.0,1.0,H,1.0,0.0,H,M Oliver,21.0,12.0,8.0,5.0,16.0,13.0,8.0,2.0,2.0,3.0,0.0,2.0,2.9,3.25,2.5,2011,45,24.3,23,38100000.0,886000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-11-06,Birmingham,West Ham,2.0,2.0,D,0.0,0.0,D,M Oliver,8.0,16.0,5.0,8.0,12.0,14.0,3.0,4.0,0.0,1.0,0.0,0.0,1.91,3.4,4.2,2011,34,25.8,18,102900000.0,3030000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-11-06,Blackburn,Wigan,2.0,1.0,H,0.0,0.0,D,K Friend,10.0,16.0,3.0,10.0,16.0,15.0,3.0,6.0,0.0,2.0,0.0,0.0,1.8,3.6,4.5,2011,37,25.1,29,95100000.0,2570000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-11-06,Blackpool,Everton,2.0,2.0,D,1.0,1.0,D,A Marriner,11.0,20.0,8.0,14.0,14.0,12.0,3.0,7.0,2.0,1.0,0.0,0.0,4.5,3.6,1.8,2011,45,24.3,23,38100000.0,886000.0,32,23.9,21,178530000.0,5580000.0
E0,2010-11-06,Bolton,Tottenham,4.0,2.0,H,1.0,0.0,H,C Foy,18.0,11.0,8.0,6.0,13.0,9.0,7.0,6.0,1.0,0.0,0.0,0.0,3.0,3.3,2.4,2011,34,25.4,18,93400000.0,2750000.0,38,24.7,21,296000000.0,7790000.0
E0,2010-11-06,Fulham,Aston Villa,1.0,1.0,D,0.0,1.0,A,P Walton,14.0,15.0,10.0,8.0,12.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.2,3.25,3.4,2011,34,27.5,27,111950000.0,3290000.0,39,25.1,20,207750000.0,5330000.0
E0,2010-11-06,Man United,Wolves,2.0,1.0,H,1.0,0.0,H,P Dowd,14.0,8.0,10.0,6.0,6.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,1.22,6.0,15.0,2011,43,24.1,29,384150000.0,8930000.0,42,23.7,23,76800000.0,1830000.0
E0,2010-11-06,Sunderland,Stoke,2.0,0.0,H,1.0,0.0,H,M Atkinson,14.0,11.0,7.0,5.0,10.0,13.0,6.0,9.0,0.0,5.0,0.0,0.0,2.1,3.2,3.75,2011,39,23.7,20,137330000.0,3520000.0,33,27.0,20,96400000.0,2920000.0
E0,2010-11-07,Arsenal,Newcastle,0.0,1.0,A,0.0,1.0,A,M Dean,11.0,7.0,8.0,2.0,16.0,12.0,12.0,2.0,3.0,1.0,1.0,0.0,1.29,5.5,11.0,2011,34,23.4,27,304380000.0,8950000.0,38,23.7,17,95650000.0,2520000.0
E0,2010-11-07,Liverpool,Chelsea,2.0,0.0,H,2.0,0.0,H,H Webb,9.0,11.0,7.0,7.0,15.0,17.0,2.0,5.0,0.0,2.0,0.0,0.0,3.8,3.4,2.0,2011,42,23.5,25,365500000.0,8700000.0,33,24.5,22,446150000.0,13520000.0
E0,2010-11-07,West Brom,Man City,0.0,2.0,A,0.0,2.0,A,L Probert,13.0,9.0,7.0,5.0,15.0,16.0,6.0,1.0,3.0,4.0,1.0,1.0,3.6,3.3,2.1,2011,37,24.3,24,85030000.0,2300000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-11-09,Stoke,Birmingham,3.0,2.0,H,1.0,0.0,H,M Clattenburg,19.0,14.0,12.0,10.0,6.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,2.1,3.2,3.75,2011,33,27.0,20,96400000.0,2920000.0,34,25.8,18,102900000.0,3030000.0
E0,2010-11-09,Tottenham,Sunderland,1.0,1.0,D,0.0,0.0,D,H Webb,20.0,8.0,12.0,4.0,6.0,15.0,17.0,3.0,2.0,1.0,0.0,0.0,1.53,4.0,6.5,2011,38,24.7,21,296000000.0,7790000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-11-10,Aston Villa,Blackpool,3.0,2.0,H,1.0,1.0,D,A Taylor,19.0,12.0,12.0,6.0,7.0,10.0,11.0,8.0,2.0,3.0,0.0,0.0,1.62,3.75,6.0,2011,39,25.1,20,207750000.0,5330000.0,45,24.3,23,38100000.0,886000.0
E0,2010-11-10,Chelsea,Fulham,1.0,0.0,H,1.0,0.0,H,M Atkinson,19.0,5.0,10.0,3.0,14.0,15.0,4.0,4.0,2.0,0.0,1.0,0.0,1.2,6.5,15.0,2011,33,24.5,22,446150000.0,13520000.0,34,27.5,27,111950000.0,3290000.0
E0,2010-11-10,Everton,Bolton,1.0,1.0,D,0.0,0.0,D,P Dowd,23.0,10.0,12.0,5.0,8.0,12.0,15.0,10.0,0.0,3.0,1.0,0.0,1.62,3.75,6.0,2011,32,23.9,21,178530000.0,5580000.0,34,25.4,18,93400000.0,2750000.0
E0,2010-11-10,Man City,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,6.0,7.0,4.0,4.0,10.0,12.0,8.0,5.0,0.0,2.0,0.0,0.0,2.63,3.25,2.75,2011,45,23.4,27,382530000.0,8500000.0,43,24.1,29,384150000.0,8930000.0
E0,2010-11-10,Newcastle,Blackburn,1.0,2.0,A,0.0,1.0,A,M Jones,9.0,7.0,3.0,5.0,16.0,15.0,4.0,1.0,3.0,4.0,0.0,0.0,1.91,3.4,4.2,2011,38,23.7,17,95650000.0,2520000.0,37,25.1,29,95100000.0,2570000.0
E0,2010-11-10,West Ham,West Brom,2.0,2.0,D,1.0,1.0,D,M Dean,8.0,14.0,5.0,6.0,13.0,5.0,6.0,7.0,3.0,0.0,0.0,0.0,2.3,3.25,3.2,2011,39,25.1,23,158950000.0,4080000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-11-10,Wigan,Liverpool,1.0,1.0,D,0.0,1.0,A,P Walton,10.0,8.0,8.0,3.0,7.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,4.75,3.6,1.75,2011,35,24.0,24,72100000.0,2060000.0,42,23.5,25,365500000.0,8700000.0
E0,2010-11-10,Wolves,Arsenal,0.0,2.0,A,0.0,1.0,A,M Halsey,14.0,12.0,7.0,8.0,7.0,14.0,5.0,2.0,1.0,2.0,0.0,0.0,5.5,3.6,1.67,2011,42,23.7,23,76800000.0,1830000.0,34,23.4,27,304380000.0,8950000.0
E0,2010-11-13,Aston Villa,Man United,2.0,2.0,D,0.0,0.0,D,M Dean,12.0,16.0,6.0,10.0,11.0,9.0,9.0,7.0,3.0,4.0,0.0,0.0,4.5,3.6,1.8,2011,39,25.1,20,207750000.0,5330000.0,43,24.1,29,384150000.0,8930000.0
E0,2010-11-13,Man City,Birmingham,0.0,0.0,D,0.0,0.0,D,M Jones,21.0,5.0,11.0,3.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,1.4,4.5,8.5,2011,45,23.4,27,382530000.0,8500000.0,34,25.8,18,102900000.0,3030000.0
E0,2010-11-13,Newcastle,Fulham,0.0,0.0,D,0.0,0.0,D,L Probert,13.0,10.0,7.0,8.0,11.0,19.0,5.0,5.0,2.0,2.0,0.0,0.0,1.91,3.4,4.2,2011,38,23.7,17,95650000.0,2520000.0,34,27.5,27,111950000.0,3290000.0
E0,2010-11-13,Stoke,Liverpool,2.0,0.0,H,0.0,0.0,D,M Halsey,14.0,10.0,7.0,6.0,14.0,10.0,4.0,3.0,2.0,3.0,0.0,1.0,3.75,3.25,2.1,2011,33,27.0,20,96400000.0,2920000.0,42,23.5,25,365500000.0,8700000.0
E0,2010-11-13,Tottenham,Blackburn,4.0,2.0,H,2.0,0.0,H,A Marriner,20.0,12.0,12.0,8.0,11.0,11.0,12.0,6.0,2.0,2.0,0.0,0.0,1.57,3.8,6.5,2011,38,24.7,21,296000000.0,7790000.0,37,25.1,29,95100000.0,2570000.0
E0,2010-11-13,West Ham,Blackpool,0.0,0.0,D,0.0,0.0,D,K Friend,17.0,16.0,4.0,5.0,7.0,7.0,8.0,7.0,0.0,1.0,0.0,0.0,1.91,3.6,4.0,2011,39,25.1,23,158950000.0,4080000.0,45,24.3,23,38100000.0,886000.0
E0,2010-11-13,Wigan,West Brom,1.0,0.0,H,0.0,0.0,D,A Taylor,13.0,12.0,4.0,6.0,13.0,13.0,5.0,5.0,1.0,1.0,0.0,0.0,2.5,3.25,2.88,2011,35,24.0,24,72100000.0,2060000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-11-13,Wolves,Bolton,2.0,3.0,A,0.0,1.0,A,P Walton,10.0,13.0,6.0,7.0,10.0,10.0,12.0,3.0,1.0,0.0,0.0,0.0,2.4,3.1,3.2,2011,42,23.7,23,76800000.0,1830000.0,34,25.4,18,93400000.0,2750000.0
E0,2010-11-14,Chelsea,Sunderland,0.0,3.0,A,0.0,1.0,A,C Foy,14.0,19.0,7.0,9.0,9.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,1.22,5.75,15.0,2011,33,24.5,22,446150000.0,13520000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-11-14,Everton,Arsenal,1.0,2.0,A,0.0,1.0,A,H Webb,14.0,13.0,7.0,8.0,15.0,14.0,9.0,2.0,2.0,2.0,0.0,0.0,3.4,3.3,2.2,2011,32,23.9,21,178530000.0,5580000.0,34,23.4,27,304380000.0,8950000.0
E0,2010-11-20,Arsenal,Tottenham,2.0,3.0,A,2.0,0.0,H,P Dowd,12.0,10.0,7.0,6.0,17.0,16.0,2.0,6.0,3.0,1.0,0.0,0.0,1.62,4.0,5.5,2011,34,23.4,27,304380000.0,8950000.0,38,24.7,21,296000000.0,7790000.0
E0,2010-11-20,Birmingham,Chelsea,1.0,0.0,H,1.0,0.0,H,M Halsey,1.0,24.0,1.0,9.0,9.0,2.0,4.0,14.0,2.0,0.0,0.0,0.0,5.0,3.6,1.73,2011,34,25.8,18,102900000.0,3030000.0,33,24.5,22,446150000.0,13520000.0
E0,2010-11-20,Blackpool,Wolves,2.0,1.0,H,2.0,0.0,H,M Clattenburg,13.0,19.0,9.0,10.0,7.0,9.0,4.0,11.0,0.0,2.0,0.0,0.0,2.5,3.3,2.88,2011,45,24.3,23,38100000.0,886000.0,42,23.7,23,76800000.0,1830000.0
E0,2010-11-20,Bolton,Newcastle,5.0,1.0,H,2.0,0.0,H,H Webb,18.0,6.0,9.0,1.0,13.0,9.0,2.0,3.0,0.0,2.0,0.0,1.0,2.1,3.3,3.6,2011,34,25.4,18,93400000.0,2750000.0,38,23.7,17,95650000.0,2520000.0
E0,2010-11-20,Liverpool,West Ham,3.0,0.0,H,3.0,0.0,H,L Probert,19.0,6.0,11.0,1.0,8.0,8.0,10.0,2.0,0.0,1.0,0.0,0.0,1.57,3.8,6.5,2011,42,23.5,25,365500000.0,8700000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-11-20,Man United,Wigan,2.0,0.0,H,1.0,0.0,H,M Atkinson,17.0,10.0,12.0,4.0,10.0,14.0,11.0,1.0,0.0,2.0,0.0,2.0,1.22,6.0,15.0,2011,43,24.1,29,384150000.0,8930000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-11-20,West Brom,Stoke,0.0,3.0,A,0.0,0.0,D,C Foy,15.0,6.0,8.0,4.0,10.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,2.2,3.2,3.5,2011,37,24.3,24,85030000.0,2300000.0,33,27.0,20,96400000.0,2920000.0
E0,2010-11-21,Blackburn,Aston Villa,2.0,0.0,H,1.0,0.0,H,M Oliver,14.0,16.0,5.0,11.0,15.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,2.3,3.25,3.25,2011,37,25.1,29,95100000.0,2570000.0,39,25.1,20,207750000.0,5330000.0
E0,2010-11-21,Fulham,Man City,1.0,4.0,A,0.0,3.0,A,L Mason,9.0,11.0,3.0,8.0,13.0,16.0,7.0,7.0,2.0,1.0,0.0,0.0,3.2,3.1,2.4,2011,34,27.5,27,111950000.0,3290000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-11-22,Sunderland,Everton,2.0,2.0,D,1.0,1.0,D,P Walton,13.0,10.0,8.0,8.0,5.0,7.0,4.0,4.0,0.0,2.0,0.0,0.0,2.6,3.2,2.8,2011,39,23.7,20,137330000.0,3520000.0,32,23.9,21,178530000.0,5580000.0
E0,2010-11-27,Aston Villa,Arsenal,2.0,4.0,A,0.0,2.0,A,M Clattenburg,6.0,17.0,4.0,10.0,10.0,7.0,3.0,8.0,1.0,1.0,0.0,0.0,3.4,3.3,2.2,2011,39,25.1,20,207750000.0,5330000.0,34,23.4,27,304380000.0,8950000.0
E0,2010-11-27,Bolton,Blackpool,2.0,2.0,D,0.0,1.0,A,M Dean,24.0,16.0,14.0,10.0,8.0,14.0,4.0,4.0,2.0,2.0,0.0,0.0,1.57,4.2,5.5,2011,34,25.4,18,93400000.0,2750000.0,45,24.3,23,38100000.0,886000.0
E0,2010-11-27,Everton,West Brom,1.0,4.0,A,1.0,2.0,A,L Mason,12.0,7.0,4.0,3.0,11.0,18.0,2.0,2.0,1.0,3.0,1.0,1.0,1.57,3.8,6.5,2011,32,23.9,21,178530000.0,5580000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-11-27,Fulham,Birmingham,1.0,1.0,D,0.0,1.0,A,H Webb,11.0,7.0,7.0,3.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,3.3,4.0,2011,34,27.5,27,111950000.0,3290000.0,34,25.8,18,102900000.0,3030000.0
E0,2010-11-27,Man United,Blackburn,7.0,1.0,H,3.0,0.0,H,L Probert,15.0,3.0,11.0,2.0,6.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,1.25,5.5,13.0,2011,43,24.1,29,384150000.0,8930000.0,37,25.1,29,95100000.0,2570000.0
E0,2010-11-27,Stoke,Man City,1.0,1.0,D,0.0,0.0,D,P Walton,16.0,9.0,9.0,4.0,8.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0,3.4,3.25,2.2,2011,33,27.0,20,96400000.0,2920000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-11-27,West Ham,Wigan,3.0,1.0,H,1.0,0.0,H,M Halsey,15.0,10.0,9.0,10.0,8.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,3.5,3.75,2011,39,25.1,23,158950000.0,4080000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-11-27,Wolves,Sunderland,3.0,2.0,H,0.0,0.0,D,M Jones,14.0,15.0,8.0,9.0,11.0,10.0,11.0,5.0,2.0,3.0,0.0,0.0,2.6,3.2,2.8,2011,42,23.7,23,76800000.0,1830000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-11-28,Newcastle,Chelsea,1.0,1.0,D,1.0,1.0,D,A Marriner,5.0,17.0,3.0,13.0,9.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0,5.0,3.6,1.73,2011,38,23.7,17,95650000.0,2520000.0,33,24.5,22,446150000.0,13520000.0
E0,2010-11-28,Tottenham,Liverpool,2.0,1.0,H,0.0,1.0,A,M Atkinson,20.0,12.0,13.0,8.0,6.0,16.0,5.0,8.0,0.0,5.0,0.0,0.0,2.0,3.4,3.8,2011,38,24.7,21,296000000.0,7790000.0,42,23.5,25,365500000.0,8700000.0
E0,2010-12-04,Arsenal,Fulham,2.0,1.0,H,1.0,1.0,D,C Foy,15.0,11.0,9.0,7.0,7.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,1.29,5.25,12.0,2011,34,23.4,27,304380000.0,8950000.0,34,27.5,27,111950000.0,3290000.0
E0,2010-12-04,Birmingham,Tottenham,1.0,1.0,D,0.0,1.0,A,K Friend,13.0,10.0,5.0,5.0,14.0,7.0,6.0,11.0,1.0,1.0,0.0,0.0,3.5,3.4,2.1,2011,34,25.8,18,102900000.0,3030000.0,38,24.7,21,296000000.0,7790000.0
E0,2010-12-04,Blackburn,Wolves,3.0,0.0,H,2.0,0.0,H,H Webb,10.0,10.0,7.0,7.0,9.0,11.0,8.0,11.0,0.0,2.0,0.0,0.0,1.73,3.6,5.0,2011,37,25.1,29,95100000.0,2570000.0,42,23.7,23,76800000.0,1830000.0
E0,2010-12-04,Chelsea,Everton,1.0,1.0,D,1.0,0.0,H,L Probert,12.0,16.0,5.0,7.0,7.0,11.0,7.0,2.0,1.0,4.0,0.0,0.0,1.36,4.75,9.0,2011,33,24.5,22,446150000.0,13520000.0,32,23.9,21,178530000.0,5580000.0
E0,2010-12-04,Man City,Bolton,1.0,0.0,H,1.0,0.0,H,A Marriner,19.0,7.0,10.0,2.0,12.0,18.0,8.0,8.0,3.0,2.0,1.0,0.0,1.53,4.0,6.5,2011,45,23.4,27,382530000.0,8500000.0,34,25.4,18,93400000.0,2750000.0
E0,2010-12-04,Wigan,Stoke,2.0,2.0,D,2.0,2.0,D,M Jones,15.0,11.0,8.0,7.0,11.0,10.0,5.0,4.0,1.0,4.0,0.0,0.0,2.75,3.2,2.63,2011,35,24.0,24,72100000.0,2060000.0,33,27.0,20,96400000.0,2920000.0
E0,2010-12-05,Sunderland,West Ham,1.0,0.0,H,1.0,0.0,H,M Atkinson,17.0,8.0,12.0,2.0,6.0,8.0,9.0,3.0,1.0,3.0,0.0,0.0,1.83,3.5,4.5,2011,39,23.7,20,137330000.0,3520000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-12-05,West Brom,Newcastle,3.0,1.0,H,1.0,0.0,H,M Dean,20.0,11.0,12.0,7.0,11.0,9.0,7.0,3.0,0.0,5.0,0.0,0.0,2.25,3.3,3.25,2011,37,24.3,24,85030000.0,2300000.0,38,23.7,17,95650000.0,2520000.0
E0,2010-12-06,Liverpool,Aston Villa,3.0,0.0,H,2.0,0.0,H,P Dowd,12.0,5.0,7.0,2.0,12.0,13.0,4.0,3.0,0.0,1.0,0.0,0.0,1.62,3.75,6.0,2011,42,23.5,25,365500000.0,8700000.0,39,25.1,20,207750000.0,5330000.0
E0,2010-12-11,Aston Villa,West Brom,2.0,1.0,H,1.0,0.0,H,M Halsey,6.0,11.0,3.0,4.0,8.0,14.0,6.0,13.0,0.0,2.0,0.0,0.0,2.1,3.3,3.6,2011,39,25.1,20,207750000.0,5330000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-12-11,Everton,Wigan,0.0,0.0,D,0.0,0.0,D,M Oliver,16.0,5.0,8.0,4.0,13.0,18.0,9.0,4.0,2.0,4.0,0.0,0.0,1.4,4.5,9.0,2011,32,23.9,21,178530000.0,5580000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-12-11,Fulham,Sunderland,0.0,0.0,D,0.0,0.0,D,N Swarbrick,14.0,11.0,13.0,2.0,14.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,2.2,3.25,3.4,2011,34,27.5,27,111950000.0,3290000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-12-11,Newcastle,Liverpool,3.0,1.0,H,1.0,0.0,H,L Mason,8.0,16.0,5.0,7.0,19.0,13.0,2.0,5.0,2.0,1.0,0.0,0.0,3.8,3.4,2.0,2011,38,23.7,17,95650000.0,2520000.0,42,23.5,25,365500000.0,8700000.0
E0,2010-12-11,Stoke,Blackpool,0.0,1.0,A,0.0,0.0,D,A Taylor,16.0,10.0,5.0,5.0,12.0,11.0,10.0,4.0,0.0,2.0,0.0,0.0,1.62,4.0,5.5,2011,33,27.0,20,96400000.0,2920000.0,45,24.3,23,38100000.0,886000.0
E0,2010-12-11,West Ham,Man City,1.0,3.0,A,0.0,1.0,A,P Dowd,13.0,12.0,3.0,7.0,10.0,13.0,2.0,6.0,1.0,3.0,0.0,0.0,4.5,3.6,1.8,2011,39,25.1,23,158950000.0,4080000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-12-12,Bolton,Blackburn,2.0,1.0,H,0.0,0.0,D,M Clattenburg,12.0,16.0,7.0,11.0,12.0,13.0,3.0,10.0,4.0,3.0,1.0,0.0,2.0,3.3,4.0,2011,34,25.4,18,93400000.0,2750000.0,37,25.1,29,95100000.0,2570000.0
E0,2010-12-12,Tottenham,Chelsea,1.0,1.0,D,1.0,0.0,H,M Dean,10.0,13.0,3.0,7.0,9.0,13.0,1.0,7.0,2.0,2.0,0.0,0.0,2.8,3.25,2.6,2011,38,24.7,21,296000000.0,7790000.0,33,24.5,22,446150000.0,13520000.0
E0,2010-12-12,Wolves,Birmingham,1.0,0.0,H,1.0,0.0,H,M Atkinson,14.0,3.0,9.0,0.0,9.0,15.0,7.0,2.0,2.0,4.0,0.0,0.0,2.4,3.25,3.0,2011,42,23.7,23,76800000.0,1830000.0,34,25.8,18,102900000.0,3030000.0
E0,2010-12-13,Man United,Arsenal,1.0,0.0,H,1.0,0.0,H,H Webb,14.0,11.0,10.0,6.0,7.0,16.0,5.0,4.0,0.0,4.0,0.0,0.0,2.0,3.4,3.8,2011,43,24.1,29,384150000.0,8930000.0,34,23.4,27,304380000.0,8950000.0
E0,2010-12-18,Blackburn,West Ham,1.0,1.0,D,0.0,0.0,D,M Dean,13.0,11.0,5.0,3.0,12.0,10.0,9.0,4.0,2.0,3.0,0.0,0.0,1.8,3.6,4.5,2011,37,25.1,29,95100000.0,2570000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-12-18,Sunderland,Bolton,1.0,0.0,H,1.0,0.0,H,C Foy,13.0,12.0,5.0,8.0,6.0,13.0,2.0,5.0,1.0,3.0,0.0,0.0,2.2,3.2,3.5,2011,39,23.7,20,137330000.0,3520000.0,34,25.4,18,93400000.0,2750000.0
E0,2010-12-20,Man City,Everton,1.0,2.0,A,0.0,2.0,A,P Walton,25.0,4.0,15.0,3.0,8.0,13.0,11.0,0.0,3.0,2.0,1.0,1.0,1.73,3.6,5.0,2011,45,23.4,27,382530000.0,8500000.0,32,23.9,21,178530000.0,5580000.0
E0,2010-12-26,Aston Villa,Tottenham,1.0,2.0,A,0.0,1.0,A,M Atkinson,26.0,13.0,15.0,8.0,13.0,11.0,8.0,4.0,3.0,3.0,0.0,1.0,3.2,3.3,2.3,2011,39,25.1,20,207750000.0,5330000.0,38,24.7,21,296000000.0,7790000.0
E0,2010-12-26,Blackburn,Stoke,0.0,2.0,A,0.0,0.0,D,M Jones,12.0,11.0,8.0,9.0,12.0,20.0,5.0,3.0,1.0,4.0,0.0,0.0,2.3,3.2,3.2,2011,37,25.1,29,95100000.0,2570000.0,33,27.0,20,96400000.0,2920000.0
E0,2010-12-26,Bolton,West Brom,2.0,0.0,H,1.0,0.0,H,H Webb,12.0,15.0,8.0,9.0,8.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,2.1,3.25,3.75,2011,34,25.4,18,93400000.0,2750000.0,37,24.3,24,85030000.0,2300000.0
E0,2010-12-26,Fulham,West Ham,1.0,3.0,A,1.0,2.0,A,M Halsey,13.0,10.0,6.0,7.0,12.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0,1.91,3.4,4.2,2011,34,27.5,27,111950000.0,3290000.0,39,25.1,23,158950000.0,4080000.0
E0,2010-12-26,Man United,Sunderland,2.0,0.0,H,1.0,0.0,H,P Dowd,14.0,6.0,10.0,2.0,9.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,1.29,5.5,11.0,2011,43,24.1,29,384150000.0,8930000.0,39,23.7,20,137330000.0,3520000.0
E0,2010-12-26,Newcastle,Man City,1.0,3.0,A,0.0,2.0,A,C Foy,20.0,9.0,10.0,6.0,7.0,15.0,6.0,3.0,1.0,5.0,0.0,0.0,3.25,3.25,2.25,2011,38,23.7,17,95650000.0,2520000.0,45,23.4,27,382530000.0,8500000.0
E0,2010-12-26,Wolves,Wigan,1.0,2.0,A,0.0,2.0,A,M Dean,8.0,13.0,4.0,8.0,7.0,14.0,7.0,3.0,1.0,3.0,0.0,0.0,2.1,3.3,3.6,2011,42,23.7,23,76800000.0,1830000.0,35,24.0,24,72100000.0,2060000.0
E0,2010-12-27,Arsenal,Chelsea,3.0,1.0,H,1.0,0.0,H,M Clattenburg,10.0,10.0,8.0,4.0,12.0,16.0,4.0,6.0,2.0,3.0,0.0,0.0,2.63,3.2,2.75,2011,34,23.4,27,304380000.0,8950000.0,33,24.5,22,446150000.0,13520000.0
